528, dont know//no ,0,0,0,0,0,0,1,1,0
529, senator ,0,0,0,0,0,1,0,0,0
530, i dont know//austrialian prime minister ,0,0,0,0,0,1,1,0,0
531, /i neve heard of him ,0,0,0,0,0,0,1,0,0
532, i don't know// don't know 1 ,0,0,0,0,0,0,1,0,0
533, supreme court justice ,0,0,0,1,0,0,0,0,0
534, second seat in congress ,0,0,0,0,0,1,0,0,0
535, no idea//have no guesss//no ,0,0,0,0,0,0,1,1,0
536, i dont know ,0,0,0,0,0,0,1,0,0
537, dont kno ,0,0,0,0,0,0,1,0,0
538, /senate committee ,0,0,0,0,0,1,0,0,0
539, i know the name but don't know // I don't have a guess ,0,0,0,0,0,0,1,0,1
540, i dont know ,0,0,0,0,0,0,1,0,0
541, conatur n ,0,0,0,0,0,1,0,0,0
543, i dont know/ i dont know/no ,0,0,0,0,0,0,1,1,0
544, us house house of reps ,0,0,0,0,0,1,0,0,0
545, i dont know//no ,0,0,0,0,0,0,1,1,0
546, i don't know // i still do n't know  ,0,0,0,0,0,0,1,0,0
547, i dont know//no ,0,0,0,0,0,0,1,1,0
548, //congress ,0,0,0,0,0,1,0,0,0
549, i n't know // a coossman ,0,0,0,0,0,1,1,0,0
550, i dont know//no ,0,0,0,0,0,0,1,1,0
551, dont know/no ,0,0,0,0,0,0,1,1,0
552, i dont know//no ,0,0,0,0,0,0,1,1,0
553, i dont know ,0,0,0,0,0,0,1,0,0
554, not familiar ,0,0,0,0,0,0,1,0,0
555, //idont know/no ,0,0,0,0,0,0,1,1,0
556, i dont know who he is either. ,0,0,0,0,0,0,1,0,0
557, i cant remember//i dont know//no ,0,0,0,0,0,0,1,1,0
558,  republican/no ,0,0,0,0,0,1,0,1,0
559, i dont know ,0,0,0,0,0,0,1,0,0
560, never heard of him// ,0,0,0,0,0,0,1,0,0
561, i dont know ,0,0,0,0,0,0,1,0,0
562, i have no idea // i have no idea ,0,0,0,0,0,0,1,0,0
563, never heard of him ,0,0,0,0,0,0,1,0,0
564, i ;m not sure the sure addveas ,0,0,0,0,0,0,1,0,1
565, i never heard of him //  have no clue ,0,0,0,0,0,0,1,0,0
566, who are the people where did you eople dig them up from ,0,0,0,0,0,0,1,0,1
568, i don't know// one of the pres hench man// one of the people he the pres apoints his sefe ,0,0,0,0,0,1,1,0,0
569, i dont know//no ,0,0,0,0,0,0,1,1,0
570, surprme court ,0,0,0,1,0,0,0,0,0
571, i don't know//rep of house ,0,0,0,0,0,1,1,0,0
572, chief justice ,0,1,0,0,0,0,0,0,0
573, i do't know//trusure the head of the trursure ,0,0,0,0,0,1,1,0,0
574, i think he is the surpress count chift of the court ,1,0,0,0,0,0,0,0,1
575, i don't know// the senit ,0,0,0,0,0,1,1,0,0
576, i don't know// the us surprm conts j ,0,0,0,1,0,0,1,0,0
577, i do'nt know// sec of state ,0,0,0,0,0,1,1,0,0
578, i don't// know '// and no guess ,0,0,0,0,0,0,1,0,0
579, no idea // surpreess court ,0,0,0,1,0,0,1,0,0
580, vice president ,0,0,0,0,0,1,0,0,0
581, dont remembers ,0,0,0,0,0,0,1,0,0
582, nope ,0,0,0,0,0,0,0,1,0
583, nothin ,0,0,0,0,0,0,0,1,0
584, not remembering ,0,0,0,0,0,0,1,0,0
585, dont recognizes s ,0,0,0,0,0,0,1,0,0
586, no ,0,0,0,0,0,0,0,1,0
587, supreme court justice ,0,0,0,1,0,0,0,0,0
588, dont know ,0,0,0,0,0,0,1,0,0
589, nothing  ,0,0,0,0,0,0,0,1,0
590, not sure/na ,0,0,0,0,0,0,1,1,0
591, no ,0,0,0,0,0,0,0,1,0
592, don't know// na ,0,0,0,0,0,0,1,1,0
593, supreme  court justice ,0,0,0,1,0,0,0,0,0
595, no never hear of him never come down this far here to me ,0,0,0,0,0,0,1,1,1
596, dont know ,0,0,0,0,0,0,1,0,0
597, know idea//na   ,0,0,0,0,0,0,1,1,0
598, senator ,0,0,0,0,0,1,0,0,0
599, chief justice of supreme court ,1,0,0,0,0,0,0,0,0
600, supreme court justice ,0,0,0,1,0,0,0,0,0
602, trasury ,0,0,0,0,0,1,0,0,0
603, no dont recognise ,0,0,0,0,0,0,1,1,0
604, mail man// don't know//na ,0,0,0,0,0,1,1,1,0
605, heard the name but ,0,0,0,0,0,0,0,0,1
606, cant remember ,0,0,0,0,0,0,1,0,0
607, no idea//na ,0,0,0,0,0,0,1,1,0
608, replaced tony blair prime minister of great britain ,0,0,0,0,1,1,0,0,0
609, //na ,0,0,0,0,0,0,0,1,0
611, dont know ,0,0,0,0,0,0,1,0,0
613, dk ,0,0,0,0,0,0,1,0,0
614," I'VE HEARD OF HIM//I DON'T KNOW HIS POSITION, I KNOW THE NAME AND I KNOW I READ SOMETHING ABOUT WHAT HE DOES, I REMEMBER THE NAME BUT NOT HIS POSITION//WAS HE RUNNING FOR A POSITION?// I READ SOMETHING RECENTLY, BUT DON'T KNOW//STOP ",0,0,0,0,1,0,1,1,1
615, SENATOR ,0,0,0,0,0,1,0,0,0
616, <RF> ,0,0,0,0,0,0,0,1,0
617, dk ,0,0,0,0,0,0,1,0,0
618, <RF> ,0,0,0,0,0,0,0,1,0
622, <RF> ,0,0,0,0,0,0,0,1,0
623, dont know ,0,0,0,0,0,0,1,0,0
624, CHIEF JUSTICE OF THE SUPREME COURT ,1,0,0,0,0,0,0,0,0
625, I DON'T KNOW ,0,0,0,0,0,0,1,0,0
626," DON'T KNOW, HEARD HIS NAME BUT DON'T KNOW//DON'T KNOW// STOP ",0,0,0,0,0,0,1,1,1
627, I DON'T KNOW//NO IDEA//MAYOR//STOP ,0,0,0,0,0,1,1,1,0
629, DON'T KNOW//SOUTH CAROLINA REPRESENTATIVE//STOP ,0,0,0,0,0,1,1,1,0
630," DON'T KNOW//ENVIRONMENTAL, CABINET ",0,0,0,0,0,1,1,0,0
631, I DON'T KNOW//I DON'T KNOW//STOP ,0,0,0,0,0,0,1,1,0
632, DON'T KNOW//CONGRESS ,0,0,0,0,0,1,1,0,0
633, NO CLUE//NO CLUE IN MY BEST GUESS//STOP ,0,0,0,0,0,0,1,1,0
634, I HEARD THE NAME//ATTORNEY GENERAL ,0,0,0,0,0,1,0,0,1
636, SENATOR? ,0,0,0,0,0,1,0,0,0
637," DON'T KNOW WHO HE IS//I DON'T KNOW, I HAVE NO IDEA ",0,0,0,0,0,0,1,0,0
638, DON'T KNOW//CONGRESS ,0,0,0,0,0,1,1,0,0
639, DON'T KNOW HIM//ONE MORE//DON'T KNOW WHO HE IS//STOP ,0,0,0,0,0,0,1,1,1
640, DON'T KNOW HIM//STOP ,0,0,0,0,0,0,1,1,0
641, congress ,0,0,0,0,0,1,0,0,0
642, congress ,0,0,0,0,0,1,0,0,0
643, no idea//na ,0,0,0,0,0,0,1,1,0
644, senator ,0,0,0,0,0,1,0,0,0
645, prime minister canada ,0,0,0,0,0,1,0,0,0
646, newscaster ,0,0,0,0,0,1,0,0,0
648, senator ,0,0,0,0,0,1,0,0,0
649, house of representatives ,0,0,0,0,0,1,0,0,0
650, no clue// no//na ,0,0,0,0,0,0,1,1,0
651, judge ,0,0,0,0,0,1,0,0,0
652, don't know// nope on guessing//na ,0,0,0,0,0,0,1,1,0
653, chief justice supreme court ,1,0,0,0,0,0,0,0,0
654, school superintendant ,0,0,0,0,0,1,0,0,0
655, don't know 1 ,0,0,0,0,0,0,1,0,0
656, chief justice supreme court ,1,0,0,0,0,0,0,0,0
657, {shrugs} // not a big fan of guessing//na ,0,0,0,0,0,0,1,1,0
658, heard name but don't know what he does//no//na ,0,0,0,0,0,0,1,1,1
659, congress ,0,0,0,0,0,1,0,0,0
660, transportation ,0,0,0,0,0,1,0,0,0
661, tv preacher ,0,0,0,0,0,1,0,0,0
662, drew a blank// seems familiar// we're all stumped ,0,0,0,0,0,0,1,0,1
664, don't know // na ,0,0,0,0,0,0,1,1,0
665, don't know// na ,0,0,0,0,0,0,1,1,0
666, not sure ,0,0,0,0,0,0,1,0,0
667, cant remember running for president ,0,0,0,0,1,0,1,0,0
668, dont know ,0,0,0,0,0,0,1,0,0
669, absolutely no idea// heard of name// probrably secretary of something// na ,0,0,0,0,0,1,1,1,1
670, supreme court justice ,0,0,0,1,0,0,0,0,0
671, nope ,0,0,0,0,0,0,0,1,0
672, dont know ,0,0,0,0,0,0,1,0,0
673, i dont know ,0,0,0,0,0,0,1,0,0
674, no ,0,0,0,0,0,0,0,1,0
675, nope ,0,0,0,0,0,0,0,1,0
676, dont remember ,0,0,0,0,0,0,1,0,0
678, dont recognices ,0,0,0,0,0,0,1,0,0
679, attorney general ,0,0,0,0,0,1,0,0,0
680, nothin ,0,0,0,0,0,0,0,1,0
681, chief justice supreme court ,1,0,0,0,0,0,0,0,0
682, never heard of him ,0,0,0,0,0,0,1,0,0
683, beyond me ,0,0,0,0,0,0,1,0,0
684, dont recognize oh supreme court justices ,0,0,0,1,0,0,1,0,0
685, head judge for the supreme court ,0,0,1,0,0,0,0,0,0
686, senator ,0,0,0,0,0,1,0,0,0
688, He is on the Supreme Court ,0,0,0,1,0,0,0,0,0
689," Supreme Court Justice, Chief Justice ",0,1,0,1,0,0,0,0,0
690, SENATOR ,0,0,0,0,0,1,0,0,0
691," I have no idea/////again, no idea ",0,0,0,0,0,0,1,0,0
692," I know his name,\\\\no idea ",0,0,0,0,0,0,1,0,1
693," I don't know where to place him, Secretary of Agriculture ",0,0,0,0,0,1,1,0,0
694, Don't know..ibviously not done anything of importance ,0,0,0,0,1,0,1,0,0
695, Senator ,0,0,0,0,0,1,0,0,0
696," Don't have a clue, name does not ring a bell ",0,0,0,0,0,0,1,0,0
697, No idea ,0,0,0,0,0,0,1,0,0
698," Senate, I think! ",0,0,0,0,0,1,0,0,1
699," John Roberts,/////maybe in congress or in the senate. ",0,0,0,0,0,1,0,0,0
700, Supreme Court Justice ,0,0,0,1,0,0,0,0,0
701, I don't know what office ,0,0,0,0,0,0,1,0,0
702, SENATOR FROM SOME STATE ,0,0,0,0,0,1,0,0,0
703, Head of Foreign Affairs ,0,0,0,0,0,1,0,0,0
704, The Supreme Court Justice ,0,0,0,1,0,0,0,0,0
705, no idea// best guess// no guess ,0,0,0,0,0,0,1,0,1
706, i really dont know// your best guess//  i dont know if he is head of FEMA ,0,0,0,0,0,1,1,0,1
707, senator ,0,0,0,0,0,1,0,0,0
708, i don't know// your best guess// I would say a senate seat for him too ,0,0,0,0,0,1,1,0,1
709, i will say the state ,0,0,0,0,0,1,0,0,1
710, never heard the name ,0,0,0,0,0,0,1,0,0
711, i not sure// your best guess// senate// NO ,0,0,0,0,0,1,1,1,1
712, senator ,0,0,0,0,0,1,0,0,0
713, dont know him ,0,0,0,0,0,0,1,0,0
714, vice congress ,0,0,0,0,0,1,0,0,0
715, not familiar ,0,0,0,0,0,0,1,0,0
716, i don't know// best guess/  I don't know//NO ,0,0,0,0,0,0,1,1,1
718, does he have something to do with finanical// NO ,0,0,0,0,0,1,0,1,0
720, democratic ,0,0,0,0,0,1,0,0,0
721, don' know him ,0,0,0,0,0,0,1,0,0
722, don't know ,0,0,0,0,0,0,1,0,0
724, i have no idea ,0,0,0,0,0,0,1,0,0
725, representive ,0,0,0,0,0,1,0,0,0
727, no clue ,0,0,0,0,0,0,1,0,0
729, senate ,0,0,0,0,0,1,0,0,0
731, dk// no iidea ,0,0,0,0,0,0,1,0,0
732, supream court I think ,0,0,0,1,0,0,0,0,1
733, dk//I heard the name but..// ,0,0,0,0,0,0,1,0,1
734, dk// no idea ,0,0,0,0,0,0,1,0,0
735, //no idea ,0,0,0,0,0,0,1,0,0
736, //no guess ,0,0,0,0,0,0,1,0,0
738, dk/ not a clue// no idea ,0,0,0,0,0,0,1,0,0
739, dk no idea ,0,0,0,0,0,0,1,0,0
740, //dk// no idea ,0,0,0,0,0,0,1,0,0
741, dk// no idea I don't care about the 2nd man or 3 think man why shiuld I say something about someone Idk?// ,0,0,0,0,0,0,1,0,1
742, no clue// no idea ,0,0,0,0,0,0,1,0,0
743, dk// no idea ,0,0,0,0,0,0,1,0,0
744, /dk/no idea// ,0,0,0,0,0,0,1,0,0
746, dk/no idea ,0,0,0,0,0,0,1,0,0
747, dk no idea ,0,0,0,0,0,0,1,0,0
748, dk/no ideaq ,0,0,0,0,0,0,1,0,0
749, i don't know ,0,0,0,0,0,0,1,0,0
750, chift justis of the sc ,1,0,0,0,0,0,0,0,0
751, I don't know ,0,0,0,0,0,0,1,0,0
752, I don't know ,0,0,0,0,0,0,1,0,0
753, i don't know ,0,0,0,0,0,0,1,0,0
754, i don't know ,0,0,0,0,0,0,1,0,0
756, he is a juge ,0,0,0,0,0,1,0,0,0
757, i know I heard the name but i don't know that 1 ever //state ,0,0,0,0,0,1,1,0,1
758, i do n't know// I really don't know  ,0,0,0,0,0,0,1,0,0
759, i don't know ,0,0,0,0,0,0,1,0,0
760, dk no idea ,0,0,0,0,0,0,1,0,0
761, i don't know // why don't i know these peolpe // sensecet ,0,0,0,0,0,1,1,0,1
762, no guess// no  ,0,0,0,0,0,0,1,1,0
763, i don't know//cirse act ,0,0,0,0,0,1,1,0,0
764, I NEVER HAVE HEARD OF JOHN ROBERTS// I DONT KNOW ,0,0,0,0,0,0,1,0,0
765, i dont remember; i have to take a guess// white house office// ,0,0,0,0,0,1,1,0,1
766, I don't know//no ,0,0,0,0,0,0,1,1,0
767, in the senate//no ,0,0,0,0,0,1,0,1,0
768, republican senate ,0,0,0,0,0,1,0,0,0
769, state representive ,0,0,0,0,0,1,0,0,0
770, don't know//never heard of his name ,0,0,0,0,0,0,1,0,0
772, don't know heard his name too//he does something for the house of representatives ,0,0,0,0,0,1,1,0,1
774, not sure//not sure ,0,0,0,0,0,0,1,0,0
775, don't know//don't know ,0,0,0,0,0,0,1,0,0
776, us senitor// ,0,0,0,0,0,1,0,0,0
777, I don't know//don't know ,0,0,0,0,0,0,1,0,0
778, i DON'T KNOW HIM EITHER//don't know ,0,0,0,0,0,0,1,0,0
779, Don't NO?/DK ,0,0,0,0,0,0,1,0,0
780, Don't know//DK ,0,0,0,0,0,0,1,0,0
781, DK//DK ,0,0,0,0,0,0,1,0,0
782," don't know//I don't know, never heard of him. ",0,0,0,0,0,0,1,0,0
783, God. Don't know/don't know ,0,0,0,0,0,0,1,0,0
784, don't know maybe a congressman ,0,0,0,0,0,1,1,0,0
785, UM secretary of defense. ,0,0,0,0,0,1,0,0,0
786, don't know//don't know ,0,0,0,0,0,0,1,0,0
787, don't know//no idea ,0,0,0,0,0,0,1,0,0
788, on Supreme Ct. ,0,0,0,1,0,0,0,0,0
789, don't know//don't know ,0,0,0,0,0,0,1,0,0
790, not sure //governmental ,0,0,0,0,0,1,1,0,0
791, Don't know//Don't know ,0,0,0,0,0,0,1,0,0
792, Supreme court ,0,0,0,1,0,0,0,0,0
793, don't know//a member of the house ,0,0,0,0,0,1,1,0,0
795, Supreme Court Judge.// ,0,0,0,1,0,0,0,0,0
797, Don't know./no guess.// ,0,0,0,0,0,0,1,0,0
798, Don't know./I have no idea.// ,0,0,0,0,0,0,1,0,0
799, Don't know./Don't know.// ,0,0,0,0,0,0,1,0,0
800, Don't know./no guess.// ,0,0,0,0,0,0,1,0,0
801, Not sure/No guess.// ,0,0,0,0,0,0,1,0,0
802, I have no idea./Homeland Security.// ,0,0,0,0,0,1,1,0,0
803, No idea/Dean of school board.// ,0,0,0,0,0,1,1,0,0
804, I have no idea - haven't heard his name./no guess - congress?// ,0,0,0,0,0,1,1,0,0
805, Not sure./Republican Senator.// ,0,0,0,0,0,1,1,0,0
806, Supreme Court.// ,0,0,0,1,0,0,0,0,0
807, No idea./no guess.// ,0,0,0,0,0,0,1,0,0
808, no clue ,0,0,0,0,0,0,1,0,0
809, Attorney General.// ,0,0,0,0,0,1,0,0,0
810, Don't know.//I really don't know//Chief of Staff at the White House - really don't know - just guessing.// ,0,0,0,0,0,1,1,0,1
812, dont know/ ,0,0,0,0,0,0,1,0,0
813, dont know ,0,0,0,0,0,0,1,0,0
814, I have no idea and no guess!// ,0,0,0,0,0,0,1,0,0
815, SENATE i THINK// ,0,0,0,0,0,1,0,0,1
816, dont know him// ,0,0,0,0,0,0,1,0,0
818, I have no idea./No guess.// ,0,0,0,0,0,0,1,0,0
819, dont know/ ,0,0,0,0,0,0,1,0,0
821, supreme court justice ,0,0,0,1,0,0,0,0,0
822, Don't know./No guess.// ,0,0,0,0,0,0,1,0,0
823, dont know/ no/ ,0,0,0,0,0,0,1,1,0
825, house of representatvie ,0,0,0,0,0,1,0,0,0
826, //don't know//no ,0,0,0,0,0,0,1,1,0
827, //don't know//US Senate ,0,0,0,0,0,1,1,0,0
828, chief justice of sumpreme court ,1,0,0,0,0,0,0,0,0
829, //congress ,0,0,0,0,0,1,0,0,0
830, //don't know ,0,0,0,0,0,0,1,0,0
831, //don't know ,0,0,0,0,0,0,1,0,0
832, //don't know ,0,0,0,0,0,0,1,0,0
833, //DON'T KNOW// ,0,0,0,0,0,0,1,0,0
834, //don't know ,0,0,0,0,0,0,1,0,0
835, //nwvwe heard of him//ok ,0,0,0,0,0,0,1,0,1
836, senator ,0,0,0,0,0,1,0,0,0
837, //don't know// ,0,0,0,0,0,0,1,0,0
838, //don't know ,0,0,0,0,0,0,1,0,0
839, //don't know// ,0,0,0,0,0,0,1,0,0
840, //don't know ,0,0,0,0,0,0,1,0,0
842, chief justice ,0,1,0,0,0,0,0,0,0
843, //don't know the name ,0,0,0,0,0,0,1,0,0
844, //don't know//don't know ,0,0,0,0,0,0,1,0,0
845, sumpreme court justice ,0,0,0,1,0,0,0,0,0
846, senator ,0,0,0,0,0,1,0,0,0
847, Don't know./Congress.// ,0,0,0,0,0,1,1,0,0
848, Congress// ,0,0,0,0,0,1,0,0,0
849, //never heard of him ,0,0,0,0,0,0,1,0,0
850, republican ,0,0,0,0,0,1,0,0,0
851,  i have heard of him is he in the house ,0,0,0,0,0,1,0,0,1
852, i dont know i dont have any idea ,0,0,0,0,0,0,1,0,0
853, senator ,0,0,0,0,0,1,0,0,0
854,  he just doesnt know ,0,0,0,0,0,0,1,0,0
855, dont know probably congres ,0,0,0,0,0,1,1,0,0
857, dont know dont even know what different offices we are talking about ,0,0,0,0,0,0,1,0,0
858, house of represenatives i guess ,0,0,0,0,0,1,0,0,1
859, SENATOR//DON'T HAVE A CLUE// ,0,0,0,0,0,1,1,0,0
861, isnt he a senator ,0,0,0,0,0,1,0,0,0
862, dont regonize the name ,0,0,0,0,0,0,1,0,0
863, senator ,0,0,0,0,0,1,0,0,0
864, chief justice of the u.s. . ,1,0,0,0,0,0,0,0,0
865, SUPREME COURT JUDGE//NO ,0,0,0,1,0,0,0,1,0
866, HOUSE OF REPRESENTATIVES ,0,0,0,0,0,1,0,0,0
867, SENATE//I DON'T REALLY KNOW// ,0,0,0,0,0,1,1,0,0
868, SENATOR ,0,0,0,0,0,1,0,0,0
869, GOVERNOR OF FLORIDA//I HAVE NO IDEA//NO ,0,0,0,0,0,1,1,1,0
870, MILITARY ,0,0,0,0,0,1,0,0,0
871, SENATOR ,0,0,0,0,0,1,0,0,0
872, SENATOR//JUST A GUESS//NO ,0,0,0,0,0,1,0,1,1
873, SENATE ,0,0,0,0,0,1,0,0,0
874, SENATOR ,0,0,0,0,0,1,0,0,0
876, CHIEF JUSTICE OF THE SUPREME COURT ,1,0,0,0,0,0,0,0,0
877, SENATOR//BUT DON'T REALLY KNOW//NO ,0,0,0,0,0,1,1,1,0
879, I never heard anybody ever say//no quess ,0,0,0,0,0,0,1,0,0
880, //best quess//no ,0,0,0,0,0,0,0,1,1
881, dont know ,0,0,0,0,0,0,1,0,0
882, //foriegn minister ,0,0,0,0,0,1,0,0,0
883, house of rep ,0,0,0,0,0,1,0,0,0
884, don't know//best guess//don't know ,0,0,0,0,0,0,1,0,1
885, do not know//guess// ,0,0,0,0,0,0,1,0,1
887, donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
888, one of the supreme court justices ,0,0,0,1,0,0,0,0,0
889, he is in hte senate//I do not know what job he holds// I hear good things about him//no   ,0,0,0,0,0,1,1,1,1
890, donot know ,0,0,0,0,0,0,1,0,0
891, donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
892," don't know,//don't know ",0,0,0,0,0,0,1,0,0
893, donot know//best guess/ do not know ,0,0,0,0,0,0,1,0,1
895, dont know// don't know ,0,0,0,0,0,0,1,0,0
896, don't know//I really dont know ,0,0,0,0,0,0,1,0,0
897, donot know//best guess//do not know ,0,0,0,0,0,0,1,0,1
898, do not know ,0,0,0,0,0,0,1,0,0
900, donot know//no best guess ,0,0,0,0,0,0,1,0,0
901, donot know ,0,0,0,0,0,0,1,0,0
902, never heard of him//best guess//donot know ,0,0,0,0,0,0,1,0,1
903, don't know// in whitehouse ,0,0,0,0,0,1,1,0,0
904, //dont know ,0,0,0,0,0,0,1,0,0
905, //house of rep ,0,0,0,0,0,1,0,0,0
906, donot know//best guess//do not know ,0,0,0,0,0,0,1,0,1
907, donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
908, donot know//some part of the house of rept ,0,0,0,0,0,1,1,0,0
911, donot know//best guess/ none ,0,0,0,0,0,0,1,1,1
912, //I have not heard of him//best quess//no quess// ,0,0,0,0,0,0,1,0,1
913, donot know ,0,0,0,0,0,0,1,0,0
914, don't know//aid to bush ,0,0,0,0,0,1,1,0,0
915, don't know//senator// ,0,0,0,0,0,1,1,0,0
916, //dont know // best quess// donot know ,0,0,0,0,0,0,1,0,1
917, do not know//best guess// do not know at all ,0,0,0,0,0,0,1,0,1
918, //dont' know//FBI director ,0,0,0,0,0,1,1,0,0
919, //I say treasury// ,0,0,0,0,0,1,0,0,0
920, never heard of him ,0,0,0,0,0,0,1,0,0
921, donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
922, donot know//best quess//congressman ,0,0,0,0,0,1,1,0,1
923, news reporter   ,0,0,0,0,0,1,0,0,0
924, no sure ,0,0,0,0,0,0,1,0,0
925, donot know//best guess//equal opportunity ,0,0,0,0,0,1,1,0,1
926, //no idea about John//best quess//no idea ,0,0,0,0,0,0,1,0,1
927, //I know what he does but I cant recall//best quess//dont' know// ,0,0,0,0,0,0,1,0,1
929, donot know//best guess//do not know ,0,0,0,0,0,0,1,0,1
930, donot know//best guess//donot know ,0,0,0,0,0,0,1,0,1
931, //don't know//best quess// someone who is in congress ,0,0,0,0,0,1,1,0,1
932, donot know//donotknow ,0,0,0,0,0,0,1,0,0
934, <RF> ,0,0,0,0,0,0,0,1,0
935, <RF> ,0,0,0,0,0,0,0,1,0
936, press secretary ,0,0,0,0,0,1,0,0,0
937, <RF> ,0,0,0,0,0,0,0,1,0
939, cheif justice of the supreme courts ,1,0,0,0,0,0,0,0,0
940, <RF> ,0,0,0,0,0,0,0,1,0
941, <RF> ,0,0,0,0,0,0,0,1,0
943, dont no him ,0,0,0,0,0,0,1,0,0
944, dont no ,0,0,0,0,0,0,1,0,0
945, <RF> ,0,0,0,0,0,0,0,1,0
946, <RF> ,0,0,0,0,0,0,0,1,0
947, dont no him ,0,0,0,0,0,0,1,0,0
948, <RF> ,0,0,0,0,0,0,0,1,0
949, <RF> ,0,0,0,0,0,0,0,1,0
950, <RF> ,0,0,0,0,0,0,0,1,0
951, cbs news ,0,0,0,0,0,1,0,0,0
952, <RF> ,0,0,0,0,0,0,0,1,0
953, <RF> ,0,0,0,0,0,0,0,1,0
954, <RF> ,0,0,0,0,0,0,0,1,0
955, <RF> ,0,0,0,0,0,0,0,1,0
956, <RF> ,0,0,0,0,0,0,0,1,0
957, <RF> ,0,0,0,0,0,0,0,1,0
958, <RF> ,0,0,0,0,0,0,0,1,0
959, <RF> ,0,0,0,0,0,0,0,1,0
960, <RF> ,0,0,0,0,0,0,0,1,0
961, supreme court judge/n ,0,0,0,1,0,0,0,0,0
962, head of supreme court ,0,0,1,0,0,0,0,0,0
963, don't want to guess ,0,0,0,0,0,0,0,1,0
964, don't know who he name ,0,0,0,0,0,0,1,0,0
965, don't know if it is state or federal ,0,0,0,0,0,0,1,0,0
966, don't know / ,0,0,0,0,0,0,1,0,0
967, supreme court judge ,0,0,0,1,0,0,0,0,0
968, no idea. /no ,0,0,0,0,0,0,1,1,0
969, chief justice of us supreme cpourt ,1,0,0,0,0,0,0,0,0
972, chief justices ,0,1,0,0,0,0,0,0,0
973, senatofr ,0,0,0,0,0,1,0,0,0
974, <RF> ,0,0,0,0,0,0,0,1,0
975, chief justice  ,0,1,0,0,0,0,0,0,0
976, <RF> ,0,0,0,0,0,0,0,1,0
977, evangelical minister ,0,0,0,0,0,1,0,0,0
978, representative ,0,0,0,0,0,1,0,0,0
979, chief justice of supreme court ,1,0,0,0,0,0,0,0,0
980, senator ,0,0,0,0,0,1,0,0,0
982, REPRESENTATIVE ,0,0,0,0,0,1,0,0,0
983, don't know ,0,0,0,0,0,0,1,0,0
984, supreme court chief justice ,1,0,0,0,0,0,0,0,0
985, supreme court chief justice ,1,0,0,0,0,0,0,0,0
986, supreme court justice ,0,0,0,1,0,0,0,0,0
987, dont know// no// ,0,0,0,0,0,0,1,1,0
988, no//no quess//no ,0,0,0,0,0,0,1,1,0
989, don't know//no// ,0,0,0,0,0,0,1,1,0
990, I cannot recall that name// ,0,0,0,0,0,0,1,0,0
991, i dont know ,0,0,0,0,0,0,1,0,0
992, //dont know// no quess//g ,0,0,0,0,0,0,1,0,0
993, He ran for president ,0,0,0,0,1,0,0,0,0
994, senator ,0,0,0,0,0,1,0,0,0
995, never heard of ,0,0,0,0,0,0,1,0,0
996, dont know ,0,0,0,0,0,0,1,0,0
998, dont know// no// ,0,0,0,0,0,0,1,1,0
999, don't know ,0,0,0,0,0,0,1,0,0
1000, don't know ,0,0,0,0,0,0,1,0,0
1001, don't know ,0,0,0,0,0,0,1,0,0
1002, don't know ,0,0,0,0,0,0,1,0,0
1003, senate ,0,0,0,0,0,1,0,0,0
1005, don't know ,0,0,0,0,0,0,1,0,0
1006, senator ,0,0,0,0,0,1,0,0,0
1008, senate ,0,0,0,0,0,1,0,0,0
1009, congress ,0,0,0,0,0,1,0,0,0
1010, newscater-  for cnn ,0,0,0,0,0,1,0,0,0
1011, don't know ,0,0,0,0,0,0,1,0,0
1012, don't know ,0,0,0,0,0,0,1,0,0
1013, don't know ,0,0,0,0,0,0,1,0,0
1014, don't know ,0,0,0,0,0,0,1,0,0
1015, don't know ,0,0,0,0,0,0,1,0,0
1017, justice of the supreme court ,0,0,0,1,0,0,0,0,0
1018, don't know ,0,0,0,0,0,0,1,0,0
1020, don't know ,0,0,0,0,0,0,1,0,0
1021, press secretary ,0,0,0,0,0,1,0,0,0
1022, supreme court ,0,0,0,1,0,0,0,0,0
1023, respondent says she can't even guess ,0,0,0,0,0,0,1,0,0
1025, us senate ,0,0,0,0,0,1,0,0,0
1026, don't know ,0,0,0,0,0,0,1,0,0
1027, senate ,0,0,0,0,0,1,0,0,0
1028, don't know ,0,0,0,0,0,0,1,0,0
1029, govenrment ,0,0,0,0,0,1,0,0,0
1030, congress ,0,0,0,0,0,1,0,0,0
1031, don't know ,0,0,0,0,0,0,1,0,0
1032, white house secretary ,0,0,0,0,0,1,0,0,0
1034, judge ,0,0,0,0,0,1,0,0,0
1035, represenative ,0,0,0,0,0,1,0,0,0
1036, supreme court ,0,0,0,1,0,0,0,0,0
1037, govener ,0,0,0,0,0,1,0,0,0
1038, don't know ,0,0,0,0,0,0,1,0,0
1039, secretary of state ,0,0,0,0,0,1,0,0,0
1040, senator ,0,0,0,0,0,1,0,0,0
1041, don't know ,0,0,0,0,0,0,1,0,0
1043, state rep ,0,0,0,0,0,1,0,0,0
1044, don't know ,0,0,0,0,0,0,1,0,0
1045, don't know ,0,0,0,0,0,0,1,0,0
